ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
600653.SH,1991-01-30,348.1,348.1,348.1,348.1,346.4,1.7,0.49,44.0,0.044,2023-08-01
600651.SH,1991-01-30,403.3,403.3,403.3,403.3,405.3,-2.0,-0.49,4.0,0.007,2023-08-01
600654.SH,1991-01-30,395.8,395.8,395.8,395.8,393.8,2.0,0.51,89.0,35.0,2023-08-01
600652.SH,1991-01-30,219.6,219.6,219.6,219.6,218.5,1.1,0.5,1.0,2.0,2023-08-01
600601.SH,1991-01-30,246.7,246.7,246.7,246.7,247.9,-1.2,-0.48,14.0,13.0,2023-08-01
000004.SZ,1991-01-30,14.87,14.87,14.87,14.87,14.94,-0.07,-0.47,6.0,45.0,2023-08-01
600602.SH,1991-01-30,507.5,507.5,507.5,507.5,510.1,-2.6,-0.51,375.0,0.375,2023-08-01
000005.SZ,1991-01-30,16.15,16.15,16.15,16.15,16.23,-0.08,-0.49,9.0,73.0,2023-08-01
600651.SH,1991-01-31,401.3,401.3,401.3,401.3,403.3,-2.0,-0.5,1.0,0.002,2023-08-01
600601.SH,1991-01-31,245.5,245.5,245.5,245.5,246.7,-1.2,-0.49,12.0,11.0,2023-08-01
000004.SZ,1991-01-31,14.8,14.8,14.8,14.8,14.87,-0.07,-0.47,7.0,52.0,2023-08-01
600602.SH,1991-01-31,505.0,505.0,505.0,505.0,507.5,-2.5,-0.49,355.0,0.355,2023-08-01
600654.SH,1991-01-31,397.8,397.8,397.8,397.8,395.8,2.0,0.51,14.0,5.0,2023-08-01
600653.SH,1991-01-31,349.8,349.8,349.8,349.8,348.1,1.7,0.49,120.0,0.12,2023-08-01
000005.SZ,1991-01-31,16.07,16.07,16.07,16.07,16.15,-0.08,-0.5,25.0,201.0,2023-08-01
600602.SH,1991-02-01,502.5,502.5,502.5,502.5,505.0,-2.5,-0.5,89.0,0.089,2023-08-01
600654.SH,1991-02-01,399.8,399.8,399.8,399.8,397.8,2.0,0.5,119.0,47.0,2023-08-01
600653.SH,1991-02-01,351.5,351.5,351.5,351.5,349.8,1.7,0.49,135.0,0.135,2023-08-01
000002.SZ,1991-02-04,14.66,14.66,14.66,14.66,14.59,0.07,0.48,56.0,410.0,2023-08-01
600601.SH,1991-02-04,244.3,244.3,244.3,244.3,245.5,-1.2,-0.49,21.0,20.0,2023-08-01
000004.SZ,1991-02-04,14.73,14.73,14.73,14.73,14.66,0.07,0.48,121.0,893.0,2023-08-01
600602.SH,1991-02-04,500.0,500.0,500.0,500.0,502.5,-2.5,-0.5,425.0,0.425,2023-08-01
600654.SH,1991-02-04,401.8,401.8,401.8,401.8,399.8,2.0,0.5,54.0,21.0,2023-08-01
600653.SH,1991-02-04,353.3,353.3,353.3,353.3,351.5,1.8,0.51,52.0,0.052,2023-08-01
000005.SZ,1991-02-04,16.31,16.31,16.31,16.31,16.23,0.08,0.49,563.0,4591.0,2023-08-01
000002.SZ,1991-02-05,14.73,14.73,14.73,14.73,14.66,0.07,0.48,29.0,213.0,2023-08-01
600601.SH,1991-02-05,243.1,243.1,243.1,243.1,244.3,-1.2,-0.49,12.0,12.0,2023-08-01
000004.SZ,1991-02-05,14.8,14.8,14.8,14.8,14.73,0.07,0.48,54.0,400.0,2023-08-01
600602.SH,1991-02-05,497.5,497.5,497.5,497.5,500.0,-2.5,-0.5,8352.0,8.352,2023-08-01
600654.SH,1991-02-05,403.8,403.8,403.8,403.8,401.8,2.0,0.5,121.0,48.0,2023-08-01
600653.SH,1991-02-05,355.1,355.1,355.1,355.1,353.3,1.8,0.51,69.0,0.069,2023-08-01
600651.SH,1991-02-05,399.3,399.3,399.3,399.3,401.3,-2.0,-0.5,4.0,0.009,2023-08-01
000005.SZ,1991-02-05,16.39,16.39,16.39,16.39,16.31,0.08,0.49,492.0,4032.0,2023-08-01
000002.SZ,1991-02-06,14.8,14.8,14.8,14.8,14.73,0.07,0.48,29.0,215.0,2023-08-01
600601.SH,1991-02-06,241.9,244.3,241.9,244.3,243.1,1.2,0.49,1206.0,1169.0,2023-08-01
000004.SZ,1991-02-06,14.87,14.87,14.87,14.87,14.8,0.07,0.47,79.0,587.0,2023-08-01
600602.SH,1991-02-06,495.0,500.0,495.0,500.0,497.5,2.5,0.5,5289.0,5.289,2023-08-01
600654.SH,1991-02-06,405.8,405.8,405.8,405.8,403.8,2.0,0.5,17.0,6.0,2023-08-01
600653.SH,1991-02-06,356.9,356.9,356.9,356.9,355.1,1.8,0.51,127.0,0.127,2023-08-01
600651.SH,1991-02-06,397.3,397.3,397.3,397.3,399.3,-2.0,-0.5,2.0,0.005,2023-08-01
000005.SZ,1991-02-06,16.47,16.47,16.47,16.47,16.39,0.08,0.49,740.0,6094.0,2023-08-01
000002.SZ,1991-02-07,14.87,14.87,14.87,14.87,14.8,0.07,0.47,48.0,357.0,2023-08-01
600601.SH,1991-02-07,245.5,245.5,245.5,245.5,244.3,1.2,0.49,86.0,83.0,2023-08-01
000004.SZ,1991-02-07,14.94,14.94,14.94,14.94,14.87,0.07,0.47,128.0,956.0,2023-08-01
600602.SH,1991-02-07,502.5,502.5,502.5,502.5,500.0,2.5,0.5,1493.0,1.493,2023-08-01
600654.SH,1991-02-07,407.8,407.8,407.8,407.8,405.8,2.0,0.49,70.0,28.0,2023-08-01
600653.SH,1991-02-07,358.7,358.7,358.7,358.7,356.9,1.8,0.5,60.0,0.06,2023-08-01
600656.SH,1991-02-07,3.31,3.31,3.31,3.31,3.29,0.02,0.61,38.0,12.0,2023-08-01
600651.SH,1991-02-07,395.3,399.3,395.3,399.3,397.3,2.0,0.5,381.0,0.762,2023-08-01
000005.SZ,1991-02-07,16.47,16.47,16.47,16.47,16.47,0.0,0.0,618.0,5089.0,2023-08-01
000002.SZ,1991-02-08,14.94,14.94,14.94,14.94,14.87,0.07,0.47,66.0,493.0,2023-08-01
600601.SH,1991-02-08,246.7,246.7,246.7,246.7,245.5,1.2,0.49,92.0,91.0,2023-08-01
600602.SH,1991-02-08,505.0,505.0,505.0,505.0,502.5,2.5,0.5,865.0,0.865,2023-08-01
600654.SH,1991-02-08,409.8,409.8,409.8,409.8,407.8,2.0,0.49,65.0,26.0,2023-08-01
600653.SH,1991-02-08,360.5,360.5,360.5,360.5,358.7,1.8,0.5,10.0,0.01,2023-08-01
600651.SH,1991-02-08,401.3,401.3,399.3,399.3,399.3,0.0,0.0,200.0,0.4,2023-08-01
000005.SZ,1991-02-08,16.39,16.39,16.39,16.39,16.47,-0.08,-0.49,332.0,2721.0,2023-08-01
000004.SZ,1991-02-08,17.73,17.73,17.73,17.73,14.94,2.79,18.67,247.0,2190.0,2023-08-01
000002.SZ,1991-02-11,15.09,15.09,15.09,15.09,15.01,0.08,0.53,33.0,249.0,2023-08-01
600601.SH,1991-02-11,247.9,247.9,247.9,247.9,246.7,1.2,0.49,125.0,123.0,2023-08-01
600602.SH,1991-02-11,507.5,507.5,505.0,507.5,505.0,2.5,0.5,9056.0,4594.0,2023-08-01
600654.SH,1991-02-11,411.8,411.8,411.8,411.8,409.8,2.0,0.49,53.0,21.0,2023-08-01
600653.SH,1991-02-11,362.3,362.3,362.3,362.3,360.5,1.8,0.5,20.0,0.02,2023-08-01
600651.SH,1991-02-11,397.3,397.3,397.3,397.3,399.3,-2.0,-0.5,50.0,0.1,2023-08-01
000005.SZ,1991-02-11,16.23,16.23,16.23,16.23,16.31,-0.08,-0.49,85.0,690.0,2023-08-01
000004.SZ,1991-02-11,14.73,14.73,14.73,14.73,14.8,-0.07,-0.47,17.0,125.0,2023-08-01
000002.SZ,1991-02-12,15.07,15.07,15.07,15.07,15.09,-0.02,-0.13,236.0,1778.0,2023-08-01
600601.SH,1991-02-12,249.1,249.1,249.1,249.1,247.9,1.2,0.48,138.0,138.0,2023-08-01
600602.SH,1991-02-12,510.0,510.0,509.0,509.0,507.5,1.5,0.3,3489.0,3.489,2023-08-01
600654.SH,1991-02-12,413.9,413.9,413.9,413.9,411.8,2.1,0.51,118.0,48.0,2023-08-01
600653.SH,1991-02-12,364.1,364.1,364.1,364.1,362.3,1.8,0.5,15.0,0.015,2023-08-01
600651.SH,1991-02-12,395.3,395.3,395.3,395.3,397.3,-2.0,-0.5,8.0,0.015,2023-08-01
000005.SZ,1991-02-12,16.15,16.15,16.15,16.15,16.23,-0.08,-0.49,45.0,363.0,2023-08-01
000004.SZ,1991-02-12,14.66,14.66,14.66,14.66,14.73,-0.07,-0.48,14.0,103.0,2023-08-01
600601.SH,1991-02-13,250.3,250.3,250.3,250.3,249.1,1.2,0.48,197.0,197.0,2023-08-01
000002.SZ,1991-02-13,15.25,15.25,15.25,15.25,15.07,0.18,1.19,33.0,252.0,2023-08-01
600602.SH,1991-02-13,511.5,511.5,510.9,511.4,509.0,2.4,0.47,802.0,0.802,2023-08-01
600654.SH,1991-02-13,416.0,416.0,416.0,416.0,413.9,2.1,0.51,76.0,31.0,2023-08-01
600653.SH,1991-02-13,365.9,365.9,365.9,365.9,364.1,1.8,0.49,70.0,0.07,2023-08-01
600651.SH,1991-02-13,393.3,393.3,393.3,393.3,395.3,-2.0,-0.51,6.0,0.011,2023-08-01
000005.SZ,1991-02-13,16.07,16.07,16.07,16.07,16.15,-0.08,-0.5,16.0,128.0,2023-08-01
000004.SZ,1991-02-13,14.59,14.59,14.59,14.59,14.66,-0.07,-0.48,9.0,66.0,2023-08-01
600601.SH,1991-02-14,251.6,251.6,251.6,251.6,250.3,1.3,0.52,28.0,28.0,2023-08-01
600602.SH,1991-02-14,514.0,514.0,512.9,514.0,511.4,2.6,0.51,3503.0,3.503,2023-08-01
600654.SH,1991-02-14,418.1,418.1,418.1,418.1,416.0,2.1,0.5,20.0,8.0,2023-08-01
600653.SH,1991-02-14,367.7,367.7,367.7,367.7,365.9,1.8,0.49,50.0,0.05,2023-08-01
600651.SH,1991-02-14,391.3,391.3,391.3,391.3,393.3,-2.0,-0.51,15.0,0.03,2023-08-01
600601.SH,1991-02-19,252.9,252.9,250.3,252.9,251.6,1.3,0.52,622.0,629.0,2023-08-01
600602.SH,1991-02-19,516.6,516.6,516.4,516.55,514.0,2.55,0.5,1080.0,1.08,2023-08-01
600654.SH,1991-02-19,420.2,420.2,420.2,420.2,418.1,2.1,0.5,32.0,13.0,2023-08-01
600651.SH,1991-02-19,389.3,389.3,389.3,389.3,391.3,-2.0,-0.51,8.0,0.015,2023-08-01
600601.SH,1991-02-20,254.2,254.2,253.0,254.0,252.9,1.1,0.44,127.0,129.0,2023-08-01
600602.SH,1991-02-20,519.0,519.1,518.0,519.1,516.55,2.55,0.49,735.0,0.735,2023-08-01
600653.SH,1991-02-20,371.3,371.3,371.3,371.3,367.7,3.6,0.98,10.0,0.01,2023-08-01
600651.SH,1991-02-20,387.4,387.4,387.4,387.4,389.3,-1.9,-0.49,4.0,0.008,2023-08-01
600601.SH,1991-02-21,255.3,255.3,253.95,255.3,254.0,1.3,0.51,162.0,165.0,2023-08-01
600602.SH,1991-02-21,521.6,521.7,521.4,521.7,519.1,2.6,0.5,3019.0,3.019,2023-08-01
600654.SH,1991-02-21,422.3,422.3,422.3,422.3,420.2,2.1,0.5,14.0,5.0,2023-08-01
600653.SH,1991-02-21,373.2,373.2,373.2,373.2,371.3,1.9,0.51,10.0,0.01,2023-08-01
600651.SH,1991-02-21,385.5,385.5,385.5,385.5,387.4,-1.9,-0.49,14.0,0.027,2023-08-01
600601.SH,1991-02-22,255.3,256.6,255.3,256.6,255.3,1.3,0.51,336.0,344.0,2023-08-01
000002.SZ,1991-02-22,15.33,15.33,15.33,15.33,15.25,0.08,0.52,116.0,889.0,2023-08-01
600602.SH,1991-02-22,524.3,524.3,524.0,524.2,521.7,2.5,0.48,3030.0,3.03,2023-08-01
600654.SH,1991-02-22,424.4,424.4,424.4,424.4,422.3,2.1,0.5,10.0,4.0,2023-08-01
600653.SH,1991-02-22,375.1,375.1,375.1,375.1,373.2,1.9,0.51,10.0,0.01,2023-08-01
600651.SH,1991-02-22,383.6,383.6,383.6,383.6,385.5,-1.9,-0.49,40.0,0.081,2023-08-01
000005.SZ,1991-02-22,15.99,15.99,15.99,15.99,16.07,-0.08,-0.5,4.0,32.0,2023-08-01
000004.SZ,1991-02-22,14.52,14.52,14.52,14.52,14.59,-0.07,-0.48,14.0,102.0,2023-08-01
000002.SZ,1991-02-25,15.33,15.33,15.33,15.33,15.41,-0.08,-0.52,410.0,3143.0,2023-08-01
600602.SH,1991-02-25,524.2,524.2,521.6,521.6,524.2,-2.6,-0.5,588.0,0.588,2023-08-01
600654.SH,1991-02-25,426.5,426.5,426.5,426.5,424.4,2.1,0.49,21.0,8.0,2023-08-01
600653.SH,1991-02-25,377.0,377.0,377.0,377.0,375.1,1.9,0.51,1.0,0.001,2023-08-01
600651.SH,1991-02-25,381.7,385.5,381.7,381.7,383.6,-1.9,-0.5,198.0,0.397,2023-08-01
000005.SZ,1991-02-25,15.83,15.83,15.83,15.83,15.91,-0.08,-0.5,19.0,150.0,2023-08-01
000004.SZ,1991-02-25,14.38,14.38,14.38,14.38,14.45,-0.07,-0.48,6.0,43.0,2023-08-01
000002.SZ,1991-02-26,15.25,15.25,15.25,15.25,15.33,-0.08,-0.52,100.0,762.0,2023-08-01
600602.SH,1991-02-26,521.6,521.6,519.0,519.0,521.6,-2.6,-0.5,183.0,0.183,2023-08-01
600654.SH,1991-02-26,428.6,428.6,428.6,428.6,426.5,2.1,0.49,251.0,107.0,2023-08-01
600653.SH,1991-02-26,37.9,37.9,37.9,37.9,37.7,0.2,0.53,591.0,5.908,2023-08-01
600651.SH,1991-02-26,381.0,383.6,379.8,383.6,381.7,1.9,0.5,68.0,102.0,2023-08-01
000005.SZ,1991-02-26,15.75,15.75,15.75,15.75,15.83,-0.08,-0.51,11.0,87.0,2023-08-01
000004.SZ,1991-02-26,14.31,14.31,14.31,14.31,14.38,-0.07,-0.49,3.0,21.0,2023-08-01
000002.SZ,1991-02-27,15.17,15.17,15.17,15.17,15.25,-0.08,-0.52,258.0,1957.0,2023-08-01
600602.SH,1991-02-27,516.4,516.4,516.4,516.4,519.0,-2.6,-0.5,54.0,0.054,2023-08-01
600654.SH,1991-02-27,430.7,430.7,430.7,430.7,428.6,2.1,0.49,140.0,60.0,2023-08-01
600653.SH,1991-02-27,38.1,38.1,38.1,38.1,37.9,0.2,0.53,11.0,0.106,2023-08-01
600651.SH,1991-02-27,385.5,385.5,385.5,385.5,383.6,1.9,0.5,8.0,0.016,2023-08-01
000005.SZ,1991-02-27,15.67,15.67,15.67,15.67,15.75,-0.08,-0.51,12.0,94.0,2023-08-01
000004.SZ,1991-02-27,14.24,14.24,14.24,14.24,14.31,-0.07,-0.49,1.0,7.0,2023-08-01
000002.SZ,1991-02-28,15.09,15.09,15.09,15.09,15.17,-0.08,-0.53,46.0,347.0,2023-08-01
600602.SH,1991-02-28,513.8,513.8,513.8,513.8,516.4,-2.6,-0.5,1884.0,1.884,2023-08-01
600654.SH,1991-02-28,432.9,432.9,432.9,432.9,430.7,2.2,0.51,343.0,148.0,2023-08-01
600653.SH,1991-02-28,38.3,38.3,38.3,38.3,38.1,0.2,0.52,10.0,0.105,2023-08-01
600651.SH,1991-02-28,387.4,387.4,387.4,387.4,385.5,1.9,0.49,20.0,0.039,2023-08-01
000005.SZ,1991-02-28,15.59,15.59,15.59,15.59,15.67,-0.08,-0.51,12.0,93.0,2023-08-01
000004.SZ,1991-02-28,14.17,14.17,14.17,14.17,14.24,-0.07,-0.49,4.0,28.0,2023-08-01
000002.SZ,1991-03-01,15.01,15.01,15.01,15.01,15.09,-0.08,-0.53,28.0,210.0,2023-08-01
600602.SH,1991-03-01,511.2,511.2,511.2,511.2,513.8,-2.6,-0.51,6875.0,6.875,2023-08-01
600654.SH,1991-03-01,435.1,435.1,435.1,435.1,432.9,2.2,0.51,175.0,76.0,2023-08-01
600653.SH,1991-03-01,38.5,38.5,38.5,38.5,38.3,0.2,0.52,32.0,0.315,2023-08-01
600651.SH,1991-03-01,389.3,389.3,389.3,389.3,387.4,1.9,0.49,42.0,0.084,2023-08-01
000005.SZ,1991-03-01,15.51,15.51,15.51,15.51,15.59,-0.08,-0.51,1.0,5.0,2023-08-01
000004.SZ,1991-03-01,14.1,14.1,14.1,14.1,14.17,-0.07,-0.49,1.0,7.0,2023-08-01
000002.SZ,1991-03-04,14.86,14.86,14.86,14.86,14.03,0.83,5.92,30.0,222.0,2023-08-01
600602.SH,1991-03-04,508.6,508.6,508.6,508.6,511.2,-2.6,-0.51,1906.0,96930.0,2023-08-01
600654.SH,1991-03-04,437.3,437.3,432.9,432.9,435.1,-2.2,-0.51,319.0,139.0,2023-08-01
600653.SH,1991-03-04,38.7,38.7,38.7,38.7,38.5,0.2,0.52,10.0,38.0,2023-08-01
600656.SH,1991-03-04,3.33,3.33,3.33,3.33,3.31,0.02,0.6,138.0,45.0,2023-08-01
600652.SH,1991-03-04,228.4,228.4,228.4,228.4,219.6,8.8,4.01,3.0,2.0,2023-08-01
600651.SH,1991-03-04,391.2,391.2,387.4,387.4,389.3,-1.9,-0.49,142.0,221.0,2023-08-01
000005.SZ,1991-03-04,15.35,15.35,15.35,15.35,15.43,-0.08,-0.52,4.0,31.0,2023-08-01
000002.SZ,1991-03-05,14.79,14.79,14.79,14.79,14.86,-0.07,-0.47,22.0,163.0,2023-08-01
600602.SH,1991-03-05,506.15,506.15,506.1,506.1,508.6,-2.5,-0.49,482.0,243.0,2023-08-01
600654.SH,1991-03-05,430.7,430.7,430.7,430.7,432.9,-2.2,-0.51,311.0,133.0,2023-08-01
600653.SH,1991-03-05,38.9,38.9,38.9,38.9,38.7,0.2,0.52,125.0,485.0,2023-08-01
600656.SH,1991-03-05,3.34,3.34,3.34,3.34,3.33,0.01,0.3,22.0,7.0,2023-08-01
600651.SH,1991-03-05,385.5,385.5,385.5,385.5,387.4,-1.9,-0.49,42.0,63.0,2023-08-01
000005.SZ,1991-03-05,15.27,15.27,15.27,15.27,15.35,-0.08,-0.52,1.0,4.0,2023-08-01
000004.SZ,1991-03-05,13.89,13.89,13.89,13.89,14.1,-0.21,-1.49,5.0,35.0,2023-08-01
000002.SZ,1991-03-06,14.72,14.72,14.72,14.72,14.79,-0.07,-0.47,21.0,154.0,2023-08-01
600602.SH,1991-03-06,503.6,503.6,503.6,503.6,506.1,-2.5,-0.49,346.0,174.0,2023-08-01
600654.SH,1991-03-06,428.5,428.5,428.5,428.5,430.7,-2.2,-0.51,65.0,27.0,2023-08-01
600653.SH,1991-03-06,39.1,39.1,38.7,39.1,38.9,0.2,0.51,291.0,1135.0,2023-08-01
600656.SH,1991-03-06,3.36,3.36,3.36,3.36,3.34,0.02,0.6,15.0,5.0,2023-08-01
600651.SH,1991-03-06,383.6,383.6,383.6,383.6,385.5,-1.9,-0.49,2.0,2.0,2023-08-01
000005.SZ,1991-03-06,15.19,15.19,15.19,15.19,15.27,-0.08,-0.52,3.0,23.0,2023-08-01
000004.SZ,1991-03-06,13.82,13.82,13.82,13.82,13.89,-0.07,-0.5,1.0,7.0,2023-08-01
000002.SZ,1991-03-07,14.65,14.65,14.65,14.65,14.72,-0.07,-0.48,5.0,37.0,2023-08-01
600602.SH,1991-03-07,501.1,501.1,501.1,501.1,503.6,-2.5,-0.5,409.0,204.0,2023-08-01
600654.SH,1991-03-07,426.4,426.4,426.4,426.4,428.5,-2.1,-0.49,44.0,18.0,2023-08-01
600653.SH,1991-03-07,38.9,39.3,38.9,38.9,39.1,-0.2,-0.51,38.0,148.0,2023-08-01
600656.SH,1991-03-07,3.38,3.38,3.38,3.38,3.36,0.02,0.6,53.0,17.0,2023-08-01
600651.SH,1991-03-07,381.7,381.7,381.7,381.7,383.6,-1.9,-0.5,24.0,37.0,2023-08-01
000005.SZ,1991-03-07,15.11,15.11,15.11,15.11,15.19,-0.08,-0.53,7.0,53.0,2023-08-01
000002.SZ,1991-03-08,14.58,14.58,14.58,14.58,14.65,-0.07,-0.48,10.0,73.0,2023-08-01
600602.SH,1991-03-08,498.6,498.6,498.6,498.6,501.1,-2.5,-0.5,578.0,288.0,2023-08-01
600654.SH,1991-03-08,424.3,424.3,424.3,424.3,426.4,-2.1,-0.49,61.0,25.0,2023-08-01
600653.SH,1991-03-08,38.7,38.7,38.7,38.7,38.9,-0.2,-0.51,31.0,119.0,2023-08-01
600656.SH,1991-03-08,3.39,3.39,3.39,3.39,3.38,0.01,0.3,247.0,83.0,2023-08-01
600651.SH,1991-03-08,379.8,379.8,379.8,379.8,381.7,-1.9,-0.5,16.0,24.0,2023-08-01
000005.SZ,1991-03-08,15.03,15.03,15.03,15.03,15.11,-0.08,-0.53,2.0,15.0,2023-08-01
000002.SZ,1991-03-11,14.44,14.44,14.44,14.44,14.51,-0.07,-0.48,15.0,108.0,2023-08-01
600602.SH,1991-03-11,496.1,496.1,496.1,496.1,498.6,-2.5,-0.5,436.0,216.0,2023-08-01
600654.SH,1991-03-11,422.2,422.2,422.2,422.2,424.3,-2.1,-0.49,58.0,24.0,2023-08-01
600653.SH,1991-03-11,38.5,38.5,38.5,38.5,38.7,-0.2,-0.52,12.0,45.0,2023-08-01
600652.SH,1991-03-11,231.8,231.8,231.8,231.8,228.4,3.4,1.49,2.0,2.0,2023-08-01
600651.SH,1991-03-11,377.9,377.9,377.9,377.9,379.8,-1.9,-0.5,6.0,9.0,2023-08-01
000005.SZ,1991-03-11,14.88,14.88,14.88,14.88,14.95,-0.07,-0.47,3.0,22.0,2023-08-01
000002.SZ,1991-03-12,14.37,14.37,14.37,14.37,14.44,-0.07,-0.48,13.0,93.0,2023-08-01
600602.SH,1991-03-12,493.6,493.6,493.6,493.6,496.1,-2.5,-0.5,679.0,335.0,2023-08-01
600654.SH,1991-03-12,420.1,420.1,420.1,420.1,422.2,-2.1,-0.5,57.0,23.0,2023-08-01
600653.SH,1991-03-12,38.3,38.5,38.3,38.5,38.5,0.0,0.0,15.0,56.0,2023-08-01
600652.SH,1991-03-12,233.0,233.0,233.0,233.0,231.8,1.2,0.52,2.0,2.0,2023-08-01
600651.SH,1991-03-12,376.0,379.8,376.0,376.0,377.9,-1.9,-0.5,187.0,282.0,2023-08-01
000005.SZ,1991-03-12,14.81,14.81,14.81,14.81,14.88,-0.07,-0.47,14.0,104.0,2023-08-01
600601.SH,1991-03-12,51.0,51.25,51.0,51.25,51.25,0.0,0.0,16.0,81.0,2023-08-01
000002.SZ,1991-03-13,14.3,14.3,14.3,14.3,14.37,-0.07,-0.49,39.0,279.0,2023-08-01
600602.SH,1991-03-13,481.1,481.1,481.1,481.1,493.6,-12.5,-2.53,200.0,96.0,2023-08-01
600654.SH,1991-03-13,418.0,418.0,418.0,418.0,420.1,-2.1,-0.5,160.0,66.0,2023-08-01
600653.SH,1991-03-13,38.3,38.3,38.3,38.3,38.5,-0.2,-0.52,9.0,36.0,2023-08-01
600651.SH,1991-03-13,374.1,377.9,374.1,377.9,376.0,1.9,0.51,120.0,180.0,2023-08-01
000005.SZ,1991-03-13,14.74,14.74,14.74,14.74,14.81,-0.07,-0.47,50.0,368.0,2023-08-01
600601.SH,1991-03-13,51.0,51.0,51.0,51.0,51.25,-0.25,-0.49,8.0,38.0,2023-08-01
000004.SZ,1991-03-13,13.4,13.4,13.4,13.4,13.82,-0.42,-3.04,1.0,7.0,2023-08-01
000002.SZ,1991-03-14,14.23,14.23,14.23,14.23,14.3,-0.07,-0.49,32.0,228.0,2023-08-01
600654.SH,1991-03-14,415.9,415.9,415.9,415.9,418.0,-2.1,-0.5,50.0,20.0,2023-08-01
600653.SH,1991-03-14,38.1,38.1,38.1,38.1,38.3,-0.2,-0.52,5.0,19.0,2023-08-01
600651.SH,1991-03-14,379.8,379.8,378.5,379.8,377.9,1.9,0.5,68.0,104.0,2023-08-01
000005.SZ,1991-03-14,14.67,14.67,14.67,14.67,14.74,-0.07,-0.47,10.0,73.0,2023-08-01
000004.SZ,1991-03-14,13.33,13.33,13.33,13.33,13.4,-0.07,-0.52,1.0,7.0,2023-08-01
600602.SH,1991-03-14,478.7,478.7,478.7,478.7,481.1,-2.4,-0.5,201.0,96.0,2023-08-01
000002.SZ,1991-03-15,14.16,14.16,14.16,14.16,14.23,-0.07,-0.49,13.0,92.0,2023-08-01
600652.SH,1991-03-15,235.4,235.4,235.4,235.4,233.0,2.4,1.03,2.0,1.0,2023-08-01
600651.SH,1991-03-15,381.7,381.7,381.7,381.7,379.8,1.9,0.5,40.0,60.0,2023-08-01
000005.SZ,1991-03-15,14.6,14.6,14.6,14.6,14.67,-0.07,-0.48,3.0,22.0,2023-08-01
000004.SZ,1991-03-15,13.26,13.26,13.26,13.26,13.33,-0.07,-0.53,1.0,7.0,2023-08-01
600602.SH,1991-03-15,476.3,476.3,476.3,476.3,478.7,-2.4,-0.5,208.0,99.0,2023-08-01
600653.SH,1991-03-15,37.9,37.9,37.9,37.9,38.1,-0.2,-0.52,5.0,19.0,2023-08-01
600654.SH,1991-03-15,413.8,418.0,413.8,418.0,415.9,2.1,0.5,535.0,221.0,2023-08-01
000002.SZ,1991-03-18,14.02,14.02,14.02,14.02,14.09,-0.07,-0.5,26.0,182.0,2023-08-01
600651.SH,1991-03-18,383.6,383.6,379.8,379.8,381.7,-1.9,-0.5,145.0,221.0,2023-08-01
000005.SZ,1991-03-18,14.46,14.46,14.46,14.46,14.6,-0.14,-0.96,5.0,36.0,2023-08-01
600601.SH,1991-03-18,50.4,50.4,50.4,50.4,50.7,-0.3,-0.59,3.0,16.0,2023-08-01
000004.SZ,1991-03-18,13.12,13.12,13.12,13.12,13.19,-0.07,-0.53,7.0,46.0,2023-08-01
600602.SH,1991-03-18,473.9,473.9,473.9,473.9,476.3,-2.4,-0.5,790.0,374.0,2023-08-01
600653.SH,1991-03-18,37.7,37.7,37.7,37.7,37.9,-0.2,-0.53,139.0,524.0,2023-08-01
600654.SH,1991-03-18,420.1,420.1,420.1,420.1,418.0,2.1,0.5,171.0,71.0,2023-08-01
600652.SH,1991-03-18,236.6,236.6,236.6,236.6,235.4,1.2,0.51,1.0,2.0,2023-08-01
000002.SZ,1991-03-19,13.95,13.95,13.95,13.95,14.02,-0.07,-0.5,15.0,105.0,2023-08-01
600651.SH,1991-03-19,377.9,377.9,377.9,377.9,379.8,-1.9,-0.5,22.0,34.0,2023-08-01
600601.SH,1991-03-19,50.1,50.1,50.1,50.1,50.4,-0.3,-0.6,2.0,8.0,2023-08-01
000004.SZ,1991-03-19,13.05,13.05,13.05,13.05,13.12,-0.07,-0.53,15.0,98.0,2023-08-01
600602.SH,1991-03-19,471.5,471.5,471.5,471.5,473.9,-2.4,-0.51,567.0,267.0,2023-08-01
600653.SH,1991-03-19,37.5,37.5,37.5,37.5,37.7,-0.2,-0.53,74.0,276.0,2023-08-01
600654.SH,1991-03-19,422.2,422.2,422.0,422.0,420.1,1.9,0.45,227.0,95.0,2023-08-01
000002.SZ,1991-03-20,13.88,13.88,13.88,13.88,13.95,-0.07,-0.5,19.0,132.0,2023-08-01
600601.SH,1991-03-20,49.8,49.8,49.8,49.8,50.1,-0.3,-0.6,1.0,4.0,2023-08-01
000004.SZ,1991-03-20,12.98,12.98,12.98,12.98,13.05,-0.07,-0.54,16.0,104.0,2023-08-01
600602.SH,1991-03-20,469.1,469.1,469.1,469.1,471.5,-2.4,-0.51,420.0,0.012,2023-08-01
600653.SH,1991-03-20,37.3,37.3,37.3,37.3,37.5,-0.2,-0.53,23.0,0.003,2023-08-01
600654.SH,1991-03-20,419.9,419.9,419.9,419.9,422.0,-2.1,-0.5,188.0,78.0,2023-08-01
600652.SH,1991-03-20,239.0,239.0,239.0,239.0,236.6,2.4,1.01,1.0,2.0,2023-08-01
